minimum_nights,number_of_reviews,availability_365,amenity_score,neighbourhood_group_Bronx,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,neighbourhood_group_Unknown,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,room_type_Unknown
-0.20290529605329677,-0.4664674404057491,-0.8668399580470331,-0.6459443499689118,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.3052815711778505,-0.511581536618513,1.9137843476044503,-0.3605801512243836,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.3052815711778505,-0.511581536618513,-0.8668399580470331,-0.02851999268529628,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.3052815711778505,-0.4213533441929852,-0.27863097031306544,0.7186153640276506,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.20290529605329677,-0.534138584724895,-0.8668399580470331,1.4553738407862502,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.20290529605329677,0.007230569828272159,-0.30154820360140183,0.516266204917894,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.3052815711778505,-0.3987962960866032,-0.8668399580470331,2.197320757522024,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.049340883366466165,-0.534138584724895,-0.8668399580470331,1.0454870825895646,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.20290529605329677,-0.511581536618513,1.463078759600501,-1.5279791460883627,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.2540934336155736,-0.511581536618513,1.7457246368233166,0.42806272530594874,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.20290529605329677,0.5937138205942033,0.9894559383082154,1.2789668815623605,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.2540934336155736,0.1876869546793279,-0.27099189255028666,-0.3657685912015569,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.10052902092874304,-0.4664674404057491,-0.8668399580470331,0.32429392576248395,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.3052815711778505,1.36065345621119,-0.8210054914703603,1.398301001037345,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.2540934336155736,-0.4664674404057491,-0.8668399580470331,0.8223841635711154,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.10052902092874304,-0.534138584724895,0.7297272943737362,1.6732883198275263,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.2540934336155736,-0.35368219987383925,-0.828644569233139,1.164821202064549,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.2540934336155736,-0.44391039229936713,-0.8668399580470331,-0.27756511158961167,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.3052815711778505,-0.35368219987383925,-0.8668399580470331,0.6096581245070122,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.20290529605329677,-0.4890244885121311,-0.8668399580470331,-0.22568071181787927,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.3052815711778505,-0.28601105555469336,1.8144763366883259,-1.144034587777543,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.3052815711778505,-0.534138584724895,1.883228036553335,1.9275218787090156,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.20290529605329677,4.9246670570195406,1.845032647739441,-1.3100646670470866,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.1517171584910199,-0.4664674404057491,-0.8668399580470331,1.3827356811058253,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.3052815711778505,-0.4890244885121311,-0.8668399580470331,0.4436280452374687,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.2540934336155736,-0.511581536618513,-0.8668399580470331,-0.9676276285536529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.3052815711778505,0.5260426762750574,-0.7064193250286782,-0.6096252701286994,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.2540934336155736,-0.3987962960866032,-0.8668399580470331,1.0558639625439112,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.1791744181281787,-0.534138584724895,1.921423425367229,-0.9209316687590938,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.2540934336155736,-0.4664674404057491,-0.8668399580470331,0.42806272530594874,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.10052902092874304,-0.511581536618513,0.37832971728591136,2.041667558206827,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.20290529605329677,-0.534138584724895,1.921423425367229,0.14788696653859382,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.257787942007195,-0.4890244885121311,-0.6300285474008902,0.5889043645983193,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.3052815711778505,-0.511581536618513,1.195711037903243,0.3969320854429096,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.2540934336155736,0.45837153195591146,0.584584816880939,-0.1893616319776668,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4.25046267186479,-0.3987962960866032,1.8679498810277775,-1.0765848680742909,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.3052815711778505,-0.35368219987383925,-0.8668399580470331,-0.93130854871344,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.2540934336155736,0.14257285846656395,-0.8668399580470331,0.21533668624184618,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.3052815711778505,-0.4664674404057491,0.6686146722715057,-0.2879419915439583,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.20290529605329677,-0.4213533441929852,-0.7369756360797934,-0.18417319200049348,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.2540934336155736,-0.35368219987383925,1.0582076381732246,1.7199842796220859,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.3052815711778505,0.41325743574314755,0.09568384006309576,-0.412464550996116,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.3052815711778505,-0.3987962960866032,-0.7980882581820239,-1.0195120283253853,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.2540934336155736,0.6388279168069672,-0.8668399580470331,-0.09596971238854826,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.2540934336155736,1.8117944183388293,1.8985061920788926,-0.3865223511102498,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.20290529605329677,0.3004721952112377,-0.49252514767087185,-0.34501483129286403,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.7184811800676868,-0.534138584724895,-0.8668399580470331,-0.9209316687590938,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.1517171584910199,-0.1957828631291655,1.6082212370932982,-1.6784439054263869,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.049340883366466165,-0.4664674404057491,-0.8668399580470331,0.07524880685816852,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.1517171584910199,-0.534138584724895,-0.0036241708530286407,-0.604436830151526,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.20290529605329677,-0.060440574490873734,1.4859959928888373,0.7912535237080756,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.3052815711778505,-0.3311251517674573,0.6456974389831693,-0.15304255213745396,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.2540934336155736,-0.534138584724895,-0.8668399580470331,1.7355495995536054,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.3052815711778505,-0.534138584724895,-0.8668399580470331,1.2478362416993205,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.2540934336155736,0.1651299065729459,-0.8362836469959178,0.24127888612771237,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.2540934336155736,-0.3987962960866032,1.3332144376332613,-0.32426107138417115,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.2540934336155736,-0.534138584724895,-0.8668399580470331,0.5370199648265869,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.20290529605329677,-0.4890244885121311,-0.8668399580470331,-1.2426149473438344,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.2540934336155736,-0.4664674404057491,1.1651547268521278,1.8081877592340312,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.20290529605329677,-0.17322581502278356,-0.8668399580470331,-0.09596971238854826,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.3052815711778505,-0.511581536618513,-0.8668399580470331,0.7653113238222093,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0018472541958106992,-0.28601105555469336,-0.714058402791457,0.5733390446667996,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.2540934336155736,-0.44391039229936713,-0.8668399580470331,-0.1634194320918006,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.1791744181281787,-0.534138584724895,1.226267348954358,1.559142640329715,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.10052902092874304,0.6839420130197311,1.577664926042183,-0.17379631204614687,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.20290529605329677,-0.015326478278109805,-0.8668399580470331,0.9261529631145803,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.20290529605329677,0.729056109232495,0.35541248399757497,1.8237530791655507,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.3052815711778505,-0.534138584724895,1.2873799710565885,-0.02851999268529628,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.3052815711778505,-0.44391039229936713,-0.44669068109419907,-0.6096252701286994,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.6636304074342076,-0.1506687669164016,-0.4237734478058626,-0.822351309192802,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.2540934336155736,-0.3987962960866032,1.8679498810277775,0.07006036688099522,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.2303625556904556,-0.44391039229936713,0.4929158837275934,0.14788696653859382,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0018472541958106992,-0.534138584724895,-0.6071113141125538,0.07006036688099522,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.20290529605329677,2.217821284253705,-0.45432975885697785,1.0610524025210841,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.2540934336155736,-0.4890244885121311,-0.8592008802842542,-1.5176022661340163,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0018472541958106992,-0.534138584724895,-0.41613437004308385,-1.1284692678460233,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.20290529605329677,-0.4213533441929852,-0.8668399580470331,0.10119100674403474,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.2540934336155736,4.11261332518979,-0.8439227247586967,-1.2374265073666613,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.3052815711778505,-0.4890244885121311,-0.8668399580470331,-1.0039467083938654,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.2540934336155736,-0.534138584724895,-0.8668399580470331,0.3969320854429096,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.2540934336155736,-0.4213533441929852,-0.8133664137075814,0.2931632858994448,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.3052815711778505,-0.534138584724895,1.921423425367229,-0.07002751250268205,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.3052815711778505,0.1876869546793279,-0.6987802472658995,-1.169976787663409,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.1517171584910199,-0.4890244885121311,-0.8668399580470331,0.6719194042330912,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.3052815711778505,0.34558629142400166,0.6304192834576118,-0.2671882316352654,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.1791744181281787,-0.534138584724895,0.38596879504869014,0.5370199648265869,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.3052815711778505,-0.534138584724895,-0.8668399580470331,-0.94687386864496,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.3052815711778505,-0.534138584724895,-0.8668399580470331,-0.9728160685308261,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.20290529605329677,1.7892373702324473,-0.6223894696381115,-0.47472583072219504,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.2540934336155736,-0.534138584724895,0.4852768059648146,-1.5383560260427094,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.3052815711778505,-0.4213533441929852,-0.8668399580470331,0.49551244500920105,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.20290529605329677,0.2328010508920918,-0.8668399580470331,-0.8742357089645343,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.3052815711778505,0.34558629142400166,1.195711037903243,1.159632762087376,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.20290529605329677,-0.4890244885121311,-0.8668399580470331,-0.33463795133851737,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.20290529605329677,0.14257285846656395,1.157515649089349,0.1686407264472867,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.1517171584910199,-0.511581536618513,-0.8668399580470331,1.7874339993253379,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.3052815711778505,0.706499061126113,-0.2633528147875078,0.4799471250776811,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.3052815711778505,-0.534138584724895,-0.8668399580470331,-1.4293987865220712,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.3052815711778505,-0.4664674404057491,-0.04181955966692264,-0.14785411216028066,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.3052815711778505,0.21024400278570984,0.851952538578197,-0.3294495113613441,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.3052815711778505,0.2553580989984738,-0.12584941505748945,-0.282753551566785,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.3052815711778505,-0.35368219987383925,0.02693214019808656,-0.34501483129286403,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.2540934336155736,-0.4664674404057491,1.921423425367229,-0.3761454711559035,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.3052815711778505,-0.3987962960866032,0.10332291782587456,-0.9416854286677867,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.2540934336155736,-0.35368219987383925,-0.8668399580470331,-0.2931304315211316,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.10052902092874304,-0.534138584724895,0.5693066613553813,-0.3035073114754779,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.20290529605329677,-0.37623924798022124,-0.7751710248936875,1.5332004404438488,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.2540934336155736,-0.534138584724895,-0.7522537916053511,-0.9520623086221329,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.20290529605329677,-0.3987962960866032,-0.6682239362147843,0.9261529631145803,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.2540934336155736,1.5185527929558638,-0.40849529228030507,-1.12328082786885,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.1517171584910199,0.07490171414741806,-0.8668399580470331,-0.02851999268529628,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.10052902092874304,-0.534138584724895,1.875588958790556,0.40730896539725586,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.1517171584910199,-0.511581536618513,-0.8668399580470331,0.8016304036624222,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.20290529605329677,0.2328010508920918,1.0658467159360034,-0.5266102304939274,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.1791744181281787,-0.10555467070363767,1.1116811825126762,0.1686407264472867,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.2540934336155736,-0.3311251517674573,-0.46960791438253546,1.621403920055794,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1.1791744181281787,-0.060440574490873734,0.8061180720015242,0.448816485214642,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.1517171584910199,-0.4213533441929852,-0.8668399580470331,-0.9209316687590938,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.257787942007195,-0.3311251517674573,-0.7828101026564662,-0.4435951908591555,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.2540934336155736,-0.3987962960866032,-0.8668399580470331,-0.9053663488275738,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.3052815711778505,-0.44391039229936713,1.2950190488193674,-1.4345872264992445,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.2540934336155736,-0.3987962960866032,-0.8592008802842542,0.8587032434113275,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.3052815711778505,-0.4664674404057491,-0.8668399580470331,0.5733390446667996,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.1791744181281787,-0.534138584724895,1.921423425367229,0.3139170458081377,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.10052902092874304,0.5260426762750574,1.501274148414395,1.7926224393025108,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.2540934336155736,-0.26345400744831143,-0.5689159252986599,1.6473461199416601,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.3052815711778505,0.07490171414741806,-0.828644569233139,0.6200350044613587,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.2540934336155736,1.2704252637856621,-0.6529457806892267,-0.3502032712700373,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.1517171584910199,-0.17322581502278356,-0.7904491804192451,-0.7445247095352033,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.2540934336155736,4.135170373296172,0.40124695057424775,1.1025599223384699,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.049340883366466165,-0.4890244885121311,-0.8668399580470331,0.26203264603640525,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.20290529605329677,-0.534138584724895,-0.8668399580470331,-0.0907812724113753,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.1517171584910199,-0.3311251517674573,-0.6071113141125538,0.9624720429547924,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.3052815711778505,0.8418413497644048,1.226267348954358,-1.252991827298181,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.20290529605329677,-0.12811171881001962,-0.33210451465251706,0.49551244500920105,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.1791744181281787,0.3681433395303836,1.6616947814327498,-0.3917107910874231,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.1791744181281787,-0.28601105555469336,-0.5918331585869963,-0.9728160685308261,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.10052902092874304,-0.4664674404057491,-0.8668399580470331,-0.2360575917722259,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.1279862805659018,-0.4213533441929852,-0.49252514767087185,0.45400492519181496,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.1517171584910199,-0.44391039229936713,0.11096199558865336,-0.002577792799430077,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.3052815711778505,-0.511581536618513,-0.8668399580470331,-0.5473639904026203,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.3052815711778505,-0.534138584724895,-0.8668399580470331,-0.4695373907450217,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.36016421713174873,-0.26345400744831143,1.1269593380382337,0.0908141267896881,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.20290529605329677,-0.511581536618513,-0.8668399580470331,-0.3605801512243836,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.1791744181281787,-0.4664674404057491,1.6998901702466438,-0.2879419915439583,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.3052815711778505,0.14257285846656395,-0.7904491804192451,0.32429392576248395,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.10052902092874304,-0.10555467070363767,-0.5383596142475446,1.9223334387318418,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.3052815711778505,0.3230292433176197,0.7984789942387454,-0.02851999268529628,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.1517171584910199,-0.534138584724895,-0.8668399580470331,0.22571356619619243,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.1791744181281787,-0.534138584724895,1.5165523039399527,2.109117277910079,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.20290529605329677,-0.511581536618513,-0.5918331585869963,-0.11672347229724152,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.20290529605329677,1.1350829751473703,-0.23279650373639266,0.303540165853791,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.2540934336155736,0.7741702054452589,0.37832971728591136,1.035110202635218,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.2540934336155736,-0.28601105555469336,1.2873799710565885,-0.10115815236572157,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.41135235469402565,-0.4890244885121311,-0.8668399580470331,-1.906735264422009,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.3052815711778505,-0.2183399112355475,-0.8668399580470331,-0.085592832434202,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.20290529605329677,-0.28601105555469336,0.5005549614903722,0.433251165283122,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.2540934336155736,-0.4890244885121311,-0.8668399580470331,-0.7704669094210695,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.3052815711778505,-0.4890244885121311,1.9061452698416714,-0.993569828439519,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.2540934336155736,2.059921947509031,-0.7216974805542359,0.0077990871549165515,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0018472541958106992,-0.534138584724895,-0.8668399580470331,-0.2931304315211316,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.1791744181281787,-0.4664674404057491,0.17971369545366256,2.135059477795945,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.3052815711778505,-0.44391039229936713,-0.45432975885697785,-1.8600393046274504,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.3052815711778505,-0.015326478278109805,-0.8668399580470331,-0.7652784694438965,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0018472541958106992,-0.3987962960866032,1.8985061920788926,-0.1115350323200682,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.20290529605329677,-0.3987962960866032,1.4096052152610494,-0.8534819490558414,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.3052815711778505,1.8569085145515931,1.7075292480094226,0.044118166995129014,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.10052902092874304,-0.534138584724895,-0.47724699214531424,-1.3671375067959923,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.1791744181281787,-0.26345400744831143,-0.36266082570363223,-0.16860787206897393,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.3052815711778505,-0.534138584724895,1.6387775481444133,1.6473461199416601,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.1791744181281787,-0.44391039229936713,0.3324952507092386,-1.2633687072525275,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.20290529605329677,-0.511581536618513,0.5693066613553813,-1.0921501880058107,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.1791744181281787,-0.511581536618513,1.2186282711915795,-2.1194613034861125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.20290529605329677,-0.12811171881001962,-0.34738267017807467,0.29835172587661773,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.20290529605329677,-0.3987962960866032,-0.8592008802842542,0.25165576608205864,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.3052815711778505,3.278002545253657,0.9130651606804274,0.13232164660707424,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.3052815711778505,1.292982311892044,0.21027000650477776,-1.5902404258144418,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
